,total_demand
1735,6.226
1736,7.8790000000000004
1737,7.63
1738,10.321000000000002
1739,11.985
1740,12.738
1741,12.605
1742,9.578999999999999
1743,7.361000000000001
1744,8.355
1745,10.487
1746,13.16
1747,13.896999999999998
1748,11.544
1749,14.084
1750,10.732
1751,6.754999999999999
1752,7.558
1753,5.500000000000001
1754,5.882
1755,6.199
1756,6.085
1757,7.972
1758,7.9350000000000005
1759,8.265
1760,8.036
1761,9.663
1762,11.935
1763,13.201999999999998
1764,8.362
1765,7.293
1766,10.471
1767,8.524
1768,9.043
1769,9.586
1770,12.796000000000001
1771,11.099
1772,10.295
1773,10.289000000000001
1774,7.52
1775,7.465
1776,6.5089999999999995
1777,5.673
1778,5.799
1779,6.699999999999999
1780,6.504
1781,9.653
1782,7.991
1783,6.747999999999999
1784,8.765
1785,10.591999999999999
1786,11.309999999999999
1787,11.387
1788,12.231
1789,16.226
1790,11.485
1791,8.229000000000001
1792,8.385
1793,7.987000000000001
1794,12.494
1795,11.353
1796,8.780999999999999
1797,8.618
1798,7.1499999999999995
1799,7.551
1800,7.715
1801,7.5280000000000005
1802,6.5169999999999995
1803,6.324
1804,6.961
1805,7.314
1806,7.726999999999999
1807,7.696999999999999
1808,10.634
1809,9.226
1810,10.543000000000001
1811,8.324
1812,12.132
1813,10.966999999999999
1814,6.599
1815,6.496
1816,9.174
1817,8.225999999999999
1818,15.016
1819,16.197
1820,18.189
1821,11.203000000000001
1822,7.5489999999999995
1823,8.164
1824,6.727000000000001
1825,6.902
1826,7.821
1827,6.742999999999999
1828,7.098
1829,7.5760000000000005
1830,6.711
1831,6.515000000000001
1832,10.756999999999998
1833,12.908000000000001
1834,14.671
1835,12.68
1836,9.030000000000001
1837,10.83
1838,7.431000000000001
1839,8.619
1840,9.433
1841,13.350999999999999
1842,12.137
1843,11.372
1844,10.654
1845,9.966000000000001
1846,12.132
1847,9.64
1848,7.052
1849,7.414
1850,7.472000000000001
1851,6.369
1852,6.630000000000001
1853,7.561
1854,8.539000000000001
1855,6.795999999999999
1856,9.745999999999999
1857,10.700000000000001
1858,11.775999999999998
1859,12.584
1860,12.187000000000001
1861,12.312000000000001
1862,8.611
1863,10.934000000000001
1864,13.428
1865,16.587
1866,13.138000000000002
1867,11.428
1868,7.823
1869,8.696000000000002
1870,9.53
1871,6.446
1872,6.478
1873,6.986000000000001
1874,5.642000000000001
1875,6.939
1876,9.291
1877,5.692
1878,6.776
1879,6.813000000000001
1880,6.829999999999999
1881,7.654999999999999
1882,11.836
1883,9.544
1884,9.995000000000001
1885,9.228
1886,9.128
1887,11.693999999999999
1888,8.184
1889,9.637
1890,7.635
1891,9.607000000000001
1892,8.576
1893,12.46
1894,10.387
1895,8.148
1896,8.238
1897,6.5920000000000005
1898,6.122
1899,7.906999999999999
1900,9.215
1901,6.316
1902,6.7989999999999995
1903,6.635
1904,6.910000000000001
1905,8.600999999999999
1906,10.899000000000001
1907,11.696000000000002
1908,8.211
1909,8.618
1910,10.763
1911,11.028
1912,12.008
1913,10.501999999999999
1914,9.702
1915,10.522
1916,9.189
1917,10.343
1918,10.177999999999999
1919,7.224
1920,6.4319999999999995
1921,6.308
1922,6.239
1923,7.123999999999999
1924,6.319999999999999
1925,7.261999999999999
1926,6.2860000000000005
1927,6.317
1928,6.859999999999999
1929,6.856
1930,9.183
1931,10.536000000000001
1932,8.921
1933,8.433
1934,9.48
1935,10.427
1936,8.465
1937,11.050999999999998
1938,7.741
1939,7.077999999999999
1940,7.146000000000001
1941,7.955
1942,5.891
1943,6.131
1944,7.673
1945,4.2620000000000005
1946,4.880999999999999
1947,5.5
1948,5.966
1949,5.859
1950,5.022
1951,5.890999999999999
1952,9.201999999999998
1953,10.918
1954,10.003
1955,10.112
1956,8.820999999999998
1957,8.142
1958,5.3
1959,5.136
1960,11.914
1961,7.915
1962,8.896
1963,14.088000000000001
1964,11.703
1965,16.191000000000003
1966,6.728
1967,6.106999999999999
1968,5.519
1969,6.7669999999999995
1970,7.787
1971,6.411999999999999
1972,5.173
1973,5.627
1974,5.051
1975,6.899
1976,7.798
1977,10.922
1978,9.424000000000001
1979,6.5969999999999995
1980,7.272000000000002
1981,6.712000000000001
1982,6.154999999999999
1983,6.4190000000000005
1984,10.89
1985,7.381
1986,7.194000000000001
1987,8.825
1988,9.456999999999999
1989,6.6370000000000005
1990,8.741999999999999
1991,7.300000000000001
1992,5.132999999999999
1993,4.327
1994,4.743
1995,4.51
1996,5.212000000000001
1997,5.558000000000001
1998,7.486000000000001
1999,6.194
2000,5.459999999999999
2001,8.281
2002,11.592
2003,9.161
2004,9.038
2005,10.347000000000001
2006,6.285
2007,5.979
2008,5.765000000000001
2009,7.965999999999999
2010,9.129
2011,11.085999999999999
2012,8.05
2013,11.327
2014,5.545
2015,8.387
2016,5.941000000000001
2017,4.455
2018,5.566000000000001
2019,5.277
2020,5.047999999999999
2021,7.026
2022,6.303000000000001
2023,6.445
2024,6.245000000000001
2025,7.172000000000001
2026,9.627
2027,7.519
2028,10.244
2029,9.081999999999999
2030,7.030000000000001
2031,8.094
2032,7.715999999999999
2033,7.519
2034,12.732000000000003
2035,13.905999999999999
2036,11.292000000000002
2037,14.343000000000002
2038,6.957000000000001
2039,6.9959999999999996
2040,7.708
2041,6.166
2042,6.590000000000002
2043,7.8420000000000005
2044,5.773
2045,6.224
2046,5.914999999999999
2047,5.136
2048,6.811
2049,7.4399999999999995
2050,11.079
2051,10.154
2052,9.09
2053,8.847999999999999
2054,12.978
2055,9.123
2056,8.542
2057,7.205
2058,8.417
2059,10.302
2060,13.89
2061,13.373999999999999
2062,11.331
2063,8.011000000000001
2064,7.179999999999999
2065,4.7459999999999996
2066,5.237
2067,5.728
2068,6.166
2069,6.032
2070,9.69
2071,6.381
2072,6.1290000000000004
2073,6.4559999999999995
2074,6.639
2075,10.572
2076,9.753
2077,11.152000000000001
2078,11.068
2079,9.009999999999998
2080,11.061
2081,17.805
2082,8.253
2083,10.035
2084,9.429
2085,14.114
2086,8.812999999999999
2087,7.279
2088,7.212
2089,5.549999999999999
2090,5.666
2091,6.841
2092,8.159
2093,5.498999999999999
2094,5.680999999999999
2095,5.205000000000001
2096,6.370000000000001
2097,9.048
2098,11.782
2099,7.383
2100,5.850999999999999
2101,5.606000000000001
2102,7.996
2103,9.341000000000001
2104,7.894
2105,6.8149999999999995
2106,7.244
2107,10.481000000000002
2108,7.480000000000001
2109,8.373000000000001
2110,6.663
2111,8.352
2112,5.851
2113,6.391
2114,5.237
2115,5.546
2116,7.958999999999999
2117,5.107
2118,6.157
2119,5.763
2120,5.306
2121,7.9719999999999995
2122,9.839
2123,12.546
2124,7.15
2125,7.377000000000001
2126,5.073
2127,6.572
2128,4.729
2129,6.295
2130,10.470999999999998
2131,11.485000000000001
2132,9.417
2133,7.189
2134,6.5760000000000005
2135,5.476999999999999
2136,7.268000000000001
2137,6.052
2138,4.443
2139,3.7880000000000003
2140,3.912
2141,5.093
2142,4.647
2143,4.64
2144,5.134
2145,8.195
2146,10.650000000000002
2147,8.812999999999999
2148,7.367000000000001
2149,10.097
2150,12.625
2151,7.131
2152,7.422000000000001
2153,6.334
2154,6.663
2155,6.651
2156,8.919
2157,8.077
2158,7.058
2159,5.721
2160,6.4670000000000005
2161,5.859
2162,6.319
2163,6.539
2164,5.503
2165,6.934000000000001
2166,7.247999999999999
2167,5.890000000000001
2168,6.616999999999999
2169,7.893999999999999
2170,10.357
2171,8.902000000000001
2172,10.417
2173,9.206
2174,13.059999999999999
2175,10.29
2176,6.147
2177,9.73
2178,8.215000000000002
2179,11.515
2180,10.476
2181,10.663
2182,9.873000000000001
2183,7.041999999999999
2184,5.978999999999999
2185,6.896000000000001
2186,7.395
2187,5.632
2188,6.706
2189,5.257
2190,5.284000000000001
2191,5.808
2192,6.009
2193,7.473000000000001
2194,11.383000000000001
2195,10.105
2196,9.984
2197,7.7829999999999995
2198,11.642
2199,10.919
2200,9.043
2201,9.633999999999999
2202,16.099000000000004
2203,10.886
2204,8.559000000000001
2205,8.599
2206,7.072000000000001
2207,8.285
2208,7.275
2209,5.277999999999999
2210,6.593999999999999
2211,5.267
2212,5.401999999999999
2213,7.335000000000001
2214,7.415000000000001
2215,6.41
2216,6.992
2217,6.449
2218,9.135000000000002
2219,10.856000000000002
2220,11.036999999999999
2221,8.942
2222,7.331
2223,6.5920000000000005
2224,6.295
2225,6.601000000000001
2226,10.504999999999999
2227,14.392000000000003
2228,7.955
2229,10.74
2230,7.704
2231,11.086
2232,6.114999999999999
2233,6.3759999999999994
2234,5.664999999999999
2235,4.759
2236,4.457999999999999
2237,6.421
2238,8.567
2239,5.982
2240,7.409999999999999
2241,8.966999999999999
2242,8.617
2243,9.532
2244,8.532
2245,11.805
2246,10.051
2247,8.16
2248,9.062999999999999
2249,7.162000000000001
2250,8.689
2251,8.743
2252,8.808
2253,12.817
2254,11.331999999999999
2255,7.427
2256,6.667999999999999
2257,5.870999999999999
2258,5.117
2259,6.416
2260,7.8500000000000005
2261,7.026
2262,6.590999999999999
2263,6.601000000000001
2264,7.478999999999999
2265,8.237
2266,8.67
2267,12.498000000000001
2268,12.911
2269,9.218000000000002
2270,8.828999999999999
2271,8.891
2272,7.175999999999999
2273,7.290000000000001
2274,6.893000000000001
2275,13.103
2276,12.047999999999998
2277,13.145
2278,16.305
2279,9.378
2280,8.194000000000003
2281,9.767
2282,5.829000000000001
2283,8.088000000000001
2284,6.126
2285,8.931999999999999
2286,7.689
2287,6.221
2288,7.888
2289,9.826
2290,11.253
2291,9.369
2292,9.614
2293,6.362
2294,8.663
2295,11.479999999999999
2296,11.955
2297,7.504999999999999
2298,8.94
2299,11.828
2300,8.591000000000001
2301,13.16
2302,6.866
2303,7.9959999999999996
2304,5.942000000000001
2305,5.272
2306,5.256
2307,6.284
2308,7.653
2309,7.087
2310,7.296
2311,5.859
2312,9.029
2313,8.703
2314,12.395
2315,8.09
2316,7.026
2317,7.263
2318,8.397
2319,6.882000000000001
2320,8.344000000000001
2321,6.5440000000000005
2322,12.128999999999998
2323,7.380000000000001
2324,12.061
2325,11.218
2326,7.443000000000001
2327,7.168
2328,6.0070000000000014
2329,8.783999999999999
2330,7.195
2331,5.35
2332,6.055
2333,6.273000000000001
2334,7.409
2335,6.364000000000001
2336,7.561999999999999
2337,14.992999999999999
2338,12.341999999999999
2339,10.748000000000001
2340,9.336
2341,8.350999999999999
2342,7.330000000000001
2343,8.874
2344,7.382000000000001
2345,13.041000000000002
2346,9.608
2347,12.427
2348,10.335
2349,7.6789999999999985
2350,6.497999999999999
2351,7.868
2352,6.238
2353,4.965
2354,4.817
2355,4.562
2356,5.605
2357,6.0809999999999995
2358,8.475000000000001
2359,6.402
2360,6.269
2361,10.251999999999999
2362,10.457999999999998
2363,8.746
2364,9.965999999999998
2365,6.725
2366,6.577000000000001
2367,6.915
2368,6.672000000000001
2369,13.589
2370,15.626999999999999
2371,8.523
2372,10.446000000000002
2373,10.872
2374,8.797
2375,9.697
2376,6.663
2377,6.026999999999999
2378,5.991
2379,6.590999999999999
2380,7.57
2381,7.5729999999999995
2382,6.65
2383,7.843
2384,7.136
2385,9.213000000000001
2386,14.887999999999998
2387,12.428999999999998
2388,8.406
2389,8.965
2390,9.315
2391,8.044
2392,8.433
2393,9.084
2394,7.343
2395,10.526
2396,7.5600000000000005
2397,7.170999999999999
2398,9.856
2399,8.664000000000001
2400,6.476999999999999
2401,4.548
2402,5.344
2403,5.956
2404,5.445
2405,8.027999999999999
2406,7.726999999999999
2407,5.567999999999999
2408,7.147
2409,8.057
2410,8.654
2411,9.607
2412,13.615999999999998
2413,10.123000000000001
2414,10.658999999999999
2415,6.871
2416,8.425999999999998
2417,10.750999999999998
2418,12.199000000000002
2419,13.043000000000003
2420,9.385
2421,9.267
2422,7.265
2423,8.2
2424,8.938
2425,4.872
2426,6.342
2427,5.622000000000001
2428,5.671
2429,6.76
2430,6.999
2431,8.85
2432,8.687000000000001
2433,11.596
2434,10.49
2435,9.256
2436,8.969000000000001
2437,10.369
2438,15.16
2439,11.897000000000002
2440,8.985
2441,9.158
2442,14.799
2443,10.958
2444,14.524000000000001
2445,9.046
2446,9.541
2447,5.939
2448,12.062
2449,5.877
2450,5.675000000000001
2451,6.991000000000001
2452,6.285
2453,7.248000000000001
2454,7.723000000000001
2455,8.527999999999999
2456,8.514000000000001
2457,9.549
2458,10.833
2459,12.788999999999998
2460,11.022
2461,7.983
2462,10.565999999999999
2463,7.022
2464,5.397
2465,12.668000000000001
2466,12.122
2467,7.6850000000000005
2468,10.001000000000001
2469,12.641
2470,9.666
2471,6.294
2472,6.2010000000000005
2473,8.869
2474,6.716
2475,6.818
2476,8.342
2477,7.313
2478,8.088000000000001
2479,6.524
2480,9.361
2481,9.855
2482,12.407
2483,9.487
2484,6.882
2485,6.9750000000000005
2486,8.096
2487,6.3629999999999995
2488,7.348
2489,9.454
2490,15.17
2491,12.582
2492,9.239
2493,10.120999999999999
2494,7.085
2495,6.891
2496,8.886
2497,4.473000000000001
2498,5.118
2499,5.345000000000001
2500,5.722
2501,5.808
2502,5.319
2503,5.401
2504,11.245000000000001
2505,11.591999999999999
2506,10.438
2507,10.675
2508,7.019
2509,7.090999999999999
2510,6.448
2511,12.073999999999998
2512,6.497999999999999
2513,8.617
2514,9.043000000000001
2515,9.309999999999999
2516,21.903
2517,16.476
2518,10.955
2519,12.235000000000001
2520,4.693999999999999
2521,5.387
2522,6.219000000000001
2523,5.481999999999999
2524,5.959999999999999
2525,5.317
2526,7.798000000000002
2527,7.720999999999999
2528,7.859000000000001
2529,10.303000000000003
2530,9.501999999999999
2531,7.066999999999999
2532,8.685
2533,7.702
2534,7.658
2535,8.417000000000002
2536,7.513
2537,9.849
2538,18.881
2539,6.516
2540,7.555
2541,6.093
2542,9.36
2543,5.949999999999999
2544,6.042000000000001
2545,4.912
2546,4.53
2547,7.771
2548,5.838
2549,4.638999999999999
2550,6.004999999999999
2551,5.501
2552,5.2669999999999995
2553,5.2909999999999995
2554,8.737
2555,8.847
2556,7.896000000000001
2557,6.123
2558,7.222
2559,8.358
2560,13.142
2561,11.785
2562,6.944
2563,8.706
2564,8.09
2565,9.559999999999999
2566,7.712999999999999
2567,5.49
2568,5.075
2569,3.9270000000000005
2570,4.551
2571,7.249999999999999
2572,4.419
2573,5.043
2574,4.465
2575,4.545000000000001
2576,6.605
2577,5.316000000000001
2578,10.652999999999999
2579,7.676
2580,8.911999999999999
2581,9.495000000000001
2582,4.423
2583,4.4879999999999995
2584,6.413
2585,6.152
2586,8.256
2587,6.9830000000000005
2588,13.943
2589,11.895
2590,13.088999999999999
2591,12.149000000000001
2592,4.232
2593,3.8919999999999995
2594,4.365
2595,3.428
2596,4.6530000000000005
2597,4.157
2598,5.9830000000000005
2599,5.603
2600,6.329000000000001
2601,6.696999999999999
2602,9.394
2603,7.26
2604,7.838000000000001
2605,7.327
2606,6.997999999999999
2607,7.134
2608,4.436
2609,4.889
2610,7.16
2611,6.494
2612,11.824000000000002
2613,10.31
2614,4.864
2615,5.372
2616,4.192
2617,7.01
2618,4.165
2619,3.313
2620,4.190999999999999
2621,4.727
2622,5.321
2623,4.809
2624,5.787
2625,7.647
2626,11.722
2627,7.823
2628,7.353999999999999
2629,9.98
2630,6.658
2631,6.796
2632,5.851999999999999
2633,6.268999999999999
2634,5.895
2635,10.43
2636,7.885
2637,8.463000000000001
2638,8.424000000000001
2639,6.539
2640,4.577
2641,4.295
2642,4.926
2643,3.613
2644,5.3919999999999995
2645,5.8100000000000005
2646,4.412
2647,4.6339999999999995
2648,6.286999999999999
2649,5.427
2650,14.261000000000001
2651,19.762
2652,8.091
2653,6.471
2654,7.9239999999999995
2655,8.274
2656,6.501000000000001
2657,7.305
2658,9.624000000000002
2659,11.141000000000002
2660,8.372
2661,9.715
2662,9.443
2663,5.309000000000001
2664,5.487
2665,5.496
2666,5.704
2667,5.935
2668,5.337
2669,5.429
2670,8.121
2671,5.463
2672,8.009
2673,9.947
2674,12.647000000000002
2675,12.940000000000001
2676,7.328000000000001
2677,8.033
2678,6.33
2679,7.295999999999999
2680,4.892
2681,9.626999999999999
2682,8.229
2683,9.416999999999998
2684,11.27
2685,10.113000000000001
2686,8.754000000000001
2687,7.67
2688,7.063000000000001
2689,6.573
2690,6.600999999999999
2691,8.645999999999999
2692,5.362
2693,5.71
2694,5.6499999999999995
2695,6.575000000000001
2696,7.0680000000000005
2697,7.838000000000001
2698,16.009
2699,12.064
2700,6.930000000000001
2701,7.954000000000001
2702,7.6419999999999995
2703,6.8759999999999994
2704,5.584999999999999
2705,9.949
2706,13.965
2707,12.983999999999998
2708,6.366000000000001
2709,6.806
2710,9.865
2711,9.301
2712,9.178
2713,6.329000000000001
2714,5.822000000000001
2715,5.1339999999999995
2716,7.049
2717,8.302
2718,5.5200000000000005
2719,6.475999999999999
2720,6.307
2721,7.975999999999999
2722,9.023000000000001
2723,11.276
2724,9.206999999999999
2725,6.781000000000001
2726,13.149000000000001
2727,6.8660000000000005
2728,6.686999999999999
2729,8.48
2730,9.299
2731,15.968000000000002
2732,10.883
2733,6.452
2734,7.393
2735,6.5969999999999995
2736,7.1450000000000005
2737,8.429
2738,5.96
2739,5.715
2740,5.654
2741,6.1000000000000005
2742,7.826
2743,7.241999999999999
2744,8.398
2745,10.336
2746,11.553
2747,9.631999999999998
2748,12.913999999999998
2749,10.841999999999999
2750,7.8870000000000005
2751,7.708000000000001
2752,7.843999999999999
2753,10.219000000000001
2754,11.003
2755,10.572
2756,7.65
2757,6.591
2758,7.936
2759,8.116999999999999
2760,7.056000000000001
2761,4.525
2762,4.965
2763,5.244
2764,5.3919999999999995
2765,6.027
2766,6.763000000000002
2767,5.397
2768,10.357
2769,8.79
2770,10.844
2771,9.706000000000001
2772,5.470000000000001
2773,6.4079999999999995
2774,6.689
2775,6.5230000000000015
2776,5.314
2777,11.118
2778,10.954999999999998
2779,10.292
2780,10.841000000000001
2781,7.369
2782,5.785
2783,8.328999999999999
2784,7.557
2785,4.117
2786,4.865
2787,5.515
2788,4.531
2789,5.227
2790,8.757
2791,6.181000000000001
2792,8.456000000000001
2793,7.258000000000001
2794,9.29
2795,11.982999999999999
2796,5.8500000000000005
2797,7.614000000000001
2798,6.823
2799,6.537000000000001
2800,7.198
2801,15.693
2802,12.776
2803,10.038
2804,6.7940000000000005
2805,10.35
2806,10.158
2807,6.776
2808,7.225
2809,4.417
2810,5.361
2811,5.686
2812,7.866
2813,6.586
2814,5.2010000000000005
2815,6.28
2816,7.617
2817,10.843
2818,11.021
2819,8.457
2820,9.416
2821,7.936000000000001
2822,5.3870000000000005
2823,6.296999999999999
2824,6.128
2825,12.788999999999998
2826,9.884
2827,11.833
2828,17.795
2829,11.501999999999999
2830,6.136
2831,7.593999999999999
2832,8.214
2833,5.372999999999999
2834,6.275
2835,5.756000000000001
2836,7.347000000000001
2837,5.955
2838,5.1579999999999995
2839,6.274
2840,7.098
2841,11.851
2842,10.164
2843,8.738
2844,7.3309999999999995
2845,7.161
2846,7.166
2847,6.584
2848,9.376
2849,10.742999999999999
2850,9.829
2851,11.444999999999999
2852,9.409
2853,10.381999999999998
2854,6.389
2855,6.824
2856,9.149
2857,4.286
2858,7.433999999999999
2859,6.292
2860,5.281
2861,4.976
2862,6.008
2863,6.414999999999999
2864,8.533000000000001
2865,11.328999999999999
2866,9.927999999999999
2867,8.282
2868,6.356
2869,6.579000000000001
2870,8.210999999999999
2871,6.766
2872,4.605999999999999
2873,10.517
2874,15.432
2875,7.583
2876,6.837
2877,8.027999999999999
2878,10.812999999999999
2879,7.649000000000001
2880,4.836
2881,5.802
2882,3.979
2883,4.914
2884,6.631
2885,4.6530000000000005
2886,5.183
2887,5.396
2888,6.202
2889,7.133
2890,7.444
2891,10.625
2892,11.998999999999999
2893,11.853000000000002
2894,7.321
2895,11.739999999999998
2896,8.852
2897,7.534000000000001
2898,6.601000000000001
2899,10.120000000000001
2900,9.518
2901,10.954
2902,8.292
2903,8.289
2904,6.329999999999999
2905,4.218999999999999
2906,3.5929999999999995
2907,4.677
2908,4.1850000000000005
2909,5.091
2910,5.506000000000001
2911,4.826
2912,5.531
2913,8.934
2914,6.787
2915,9.254999999999999
2916,9.916
2917,7.621
2918,7.536999999999999
2919,6.292
2920,7.648999999999999
2921,9.648000000000001
2922,8.294
2923,6.48
2924,8.498000000000001
2925,6.908
2926,6.454000000000001
2927,8.677999999999999
2928,5.864
2929,3.726
2930,5.181
2931,4.943
2932,4.582000000000001
2933,5.2860000000000005
2934,6.417999999999999
2935,7.899000000000001
2936,6.109
2937,7.369
2938,10.135
2939,9.082
2940,8.662000000000003
2941,5.5009999999999994
2942,7.909
2943,6.255
2944,6.491
2945,8.049
2946,12.062000000000001
2947,9.126
2948,7.420999999999999
2949,8.071000000000002
2950,7.466999999999999
2951,6.118
2952,3.178
2953,5.494999999999999
2954,5.053
2955,4.212000000000001
2956,6.538999999999999
2957,5.898
2958,5.695
2959,5.491
2960,6.151999999999999
2961,7.0409999999999995
2962,9.868
2963,8.849
2964,11.279
2965,5.705
2966,7.825
2967,6.995
2968,6.498
2969,10.759
2970,12.196
2971,12.207999999999998
2972,10.926
2973,7.397999999999999
2974,6.644
2975,6.6899999999999995
2976,8.306
2977,5.1339999999999995
2978,5.017
2979,5.449000000000001
2980,5.315000000000001
2981,6.142
2982,6.8340000000000005
2983,7.753
2984,8.204
2985,9.823
2986,9.462
2987,7.663
2988,6.106
2989,9.138
2990,7.709
2991,8.035
2992,6.4190000000000005
2993,9.742
2994,9.439
2995,11.469
2996,11.843
2997,6.550999999999999
2998,9.741
2999,7.055
3000,5.832999999999999
3001,10.238000000000001
3002,4.9430000000000005
3003,5.882
3004,4.798
3005,6.695
3006,6.270000000000001
3007,5.944000000000001
3008,6.684
3009,9.133000000000001
3010,9.355
3011,10.895
3012,8.001000000000001
3013,9.273
3014,7.015000000000001
3015,5.6240000000000006
3016,6.525
3017,9.424
3018,7.5120000000000005
3019,13.152000000000001
3020,15.341999999999999
3021,12.675999999999998
3022,8.181000000000001
3023,6.051
3024,5.212000000000001
3025,4.468000000000001
3026,6.944000000000001
3027,6.640000000000001
3028,5.552
3029,5.746
3030,5.049
3031,5.5760000000000005
3032,6.33
3033,16.343
3034,11.684999999999999
3035,8.029
3036,7.773999999999999
3037,12.809000000000001
3038,10.837
3039,7.41
3040,5.140000000000001
3041,6.167
3042,10.954999999999998
3043,12.116
3044,10.767
3045,10.038
3046,5.8260000000000005
3047,7.204999999999999
3048,6.94
3049,6.103
3050,4.606
3051,4.332
3052,5.447
3053,5.436
3054,5.749
3055,7.405999999999999
3056,7.122999999999999
3057,6.266
3058,7.476
3059,9.841000000000001
3060,8.848
3061,6.013
3062,7.848
3063,10.016000000000002
3064,4.887
3065,7.5920000000000005
3066,7.671000000000001
3067,9.807
3068,8.620000000000001
3069,7.058
3070,5.640000000000001
3071,8.611999999999998
3072,5.008000000000001
3073,4.944
3074,4.409
3075,4.393000000000001
3076,4.548
3077,4.655
3078,8.072
3079,4.981
3080,5.356999999999999
3081,7.68
3082,11.404
3083,9.089
3084,10.051
3085,13.883000000000001
3086,9.565
3087,5.916
3088,10.364
3089,12.009
3090,11.104
3091,8.940999999999999
3092,7.478
3093,7.4990000000000006
3094,7.9270000000000005
3095,7.555
3096,4.161
3097,4.744
3098,5.016
3099,4.598000000000001
3100,4.9959999999999996
3101,4.042
3102,4.57
3103,8.365000000000002
3104,7.202000000000001
3105,10.183000000000002
3106,7.341000000000001
3107,7.119999999999999
3108,8.754999999999999
3109,6.369
3110,7.430999999999999
3111,8.488
3112,6.487
3113,7.856
3114,15.604000000000001
3115,11.024
3116,8.693000000000001
3117,7.064
3118,10.141
3119,5.868
3120,4.348000000000001
3121,4.265000000000001
3122,4.083
3123,5.118
3124,4.3069999999999995
3125,7.436999999999999
3126,5.824
3127,4.462
3128,6.386000000000001
3129,8.35
3130,9.739
3131,6.302
3132,9.012
3133,5.956999999999999
3134,7.2
3135,5.181000000000001
3136,10.370000000000001
3137,12.23
3138,11.459
3139,9.545
3140,11.65
3141,7.287
3142,6.085000000000001
3143,4.202999999999999
3144,5.945
3145,5.942
3146,5.257
3147,4.8069999999999995
3148,3.901
3149,4.726
3150,5.441000000000001
3151,5.1850000000000005
3152,5.101999999999999
3153,11.972999999999999
3154,11.476
3155,6.248
3156,5.212999999999999
3157,7.013
3158,5.125
3159,6.425000000000001
3160,5.715
3161,8.652000000000001
3162,11.746
3163,8.24
3164,9.844999999999999
3165,14.594000000000001
3166,7.6819999999999995
3167,6.549
3168,4.346
3169,4.027
3170,5.407
3171,3.622
3172,4.454999999999999
3173,6.043000000000001
3174,4.751
3175,4.272
3176,4.128
3177,5.286
3178,8.303
3179,9.365000000000002
3180,11.558
3181,5.168
3182,3.6910000000000003
3183,5.251999999999999
3184,7.247
3185,7.639999999999999
3186,6.8020000000000005
3187,6.27
3188,5.717
3189,11.56
3190,8.231
3191,4.401
3192,2.918
3193,3.099
3194,2.564
3195,4.077999999999999
3196,4.3549999999999995
3197,4.502
3198,3.7359999999999998
3199,3.0850000000000004
3200,3.115
3201,5.484999999999999
3202,10.62
3203,9.31
3204,4.683
3205,8.314
3206,4.842
3207,4.503
3208,4.52
3209,6.125
3210,6.447000000000001
3211,6.202999999999999
3212,8.789
3213,5.292
3214,5.893
3215,4.116
3216,4.106
3217,3.208
3218,2.732
3219,6.183
3220,2.108
3221,2.282
3222,2.7700000000000005
3223,2.3550000000000004
3224,3.507
3225,4.698
3226,10.864
3227,12.913
3228,5.72
3229,4.391
3230,2.7560000000000002
3231,3.0389999999999997
3232,3.1710000000000003
3233,4.723
3234,5.293
3235,8.078
3236,9.071000000000002
3237,4.933
3238,4.808
3239,6.237
3240,3.283
3241,2.49
3242,3.577
3243,3.1470000000000002
3244,2.832
3245,4.868
3246,5.391
3247,2.686
3248,3.455
3249,5.125
3250,4.461
3251,8.942999999999998
3252,9.919
3253,8.271
3254,5.797000000000001
3255,6.468
3256,8.986
3257,5.199
3258,4.623
3259,6.427
3260,6.115
3261,6.864
3262,4.398
3263,4.5569999999999995
3264,3.9370000000000003
3265,2.933
3266,4.548
3267,5.53
3268,3.9530000000000003
3269,3.624
3270,2.9349999999999996
3271,3.595
3272,4.56
3273,4.909000000000001
3274,7.380000000000001
3275,7.332999999999999
3276,8.633
3277,11.143
3278,6.679
3279,7.343
3280,8.49
3281,6.782
3282,7.623999999999999
3283,8.032
3284,7.961
3285,7.375
3286,6.334999999999999
3287,4.566999999999999
3288,5.449
3289,4.256
3290,4.363
3291,3.7520000000000002
3292,3.902
3293,3.551
3294,3.48
3295,4.541
3296,3.418
3297,5.063
3298,9.116999999999997
3299,6.683999999999999
3300,4.231999999999999
3301,5.086
3302,4.045
3303,4.872
3304,4.976
3305,5.489999999999999
3306,7.085
3307,6.459
3308,6.08
3309,9.875
3310,6.558
3311,4.093999999999999
3312,3.567
3313,3.481
3314,2.969
3315,5.1
3316,3.707
3317,2.798
3318,6.355
3319,3.6430000000000007
3320,4.719
3321,8.235
3322,8.357
3323,7.635
3324,7.697000000000001
3325,3.5849999999999995
3326,4.517
3327,4.891
3328,6.545
3329,11.873000000000001
3330,13.874
3331,7.298
3332,6.194
3333,6.428999999999999
3334,5.678
3335,4.208
3336,6.713
3337,3.13
3338,3.524
3339,3.0890000000000004
3340,3.5260000000000002
3341,3.0090000000000003
3342,3.812
3343,3.32
3344,5.6129999999999995
3345,6.433999999999999
3346,9.256
3347,8.748000000000001
3348,4.684
3349,6.42
3350,4.342
3351,6.184999999999999
3352,6.407
3353,3.909
3354,6.939
3355,8.139
3356,9.754
3357,9.881
3358,5.011
3359,3.778
3360,6.619999999999999
